category,name,address,phone,website,email,register_url
Foreign Exchange Bureaux,Stoxx Forex Bureau Limited,stoxxforexbureau@gmail.com,0244818492,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Street Market Forex Bureau Limited,streetmarketforexbureau@gmail.com,0268378665 ; 0208114419,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Success Forex Bureau Limited,successforexbureau@gmail.com,0271596647,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Sunrise Forex Bureau Limited,sunriseforexbureaultd@gmail.com,0244996447,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Supa 241 Forex Bureau Limited,supa241forexbureau@gmail.com,0244706157,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Surprise Forex Bureau Limited,surpriseforexbureau1@gmail.com,0244947018,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Survival Forex Bureau Limited,survivalforexbureau@yahoo.com,0248848861,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,SWBoat Forex Bureau Limited,swboatforexbureaultd@gmail.com,0243346666/ 0244182281/,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Swift - Star Forex Bureau Limited,swiftstarfxb@gmail.com,0243518737,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Swift Cash Forex Bureau Limited,swiftcashforexbureaultd@gmail.com,0542222111,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Tanko Forex Bureau Limited,tankoforexbureau@gmail.com,0244230461,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Temples Forex Bureau Limited,templesforex@gmail.com,0332132434,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,This Rock Forex Bureau Limited,thisrockforexbuveau@gmail.com,0244755252,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Three Saints Forex Bureau Limited,threesaintforexbureau@gmail.com,0248848861,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Three Sisters Forex Bureau Limited,threesistersforexbureau@outlook.com,0244253157,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Tonom Forex Bureau Limited,tonom2020forex@gmail.com,0249954065,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Transmission Forex Bureau Limited,transmissionforexbureau@gmail.com,0245005010,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Transtrade Forex Bureau Limited,transtradebureaudechangeltd@gmail.com,0245000040,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Travel Money Forex Bureau Limited,travelmoneygh@yahoo.com,0208909093,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,TrustHouse Forex Bureau Limited,trusthousef@gmail.com,0244435833,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Tudjani Forex Bureau Limited,tijaniforexbureau@gmail.com,0243611511,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Tyco Forex Bureau Limited,tycoforex11@gmail.com,0244930937/ 0244497946 /0277420992/,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Unisex Forex Bureau Limited,unisexforex@gmail.com,020814903,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,United Forex Bureau Limited,unitedbureau@yahoo.com,0244258197,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Unity Is Good Forex Bureau Limited,unityisgoodforexbureau@gmail.com,0548331654,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Unlimited Forex Bureau Limited,unlimitedforexbureaultd@gmail.com,0244644413,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Vanef Forex Bureau Limited,wafxforex@gmail.com,0244277304 / 0501394547,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Vec Forex Bureau Limited,vecforexbureau12@gmail.com,0241272864,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Village Gate Forex Bureau Limited,villagegateforex@gmail.com,0244271901,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Wab Star Forex Bureau Limited,wabstarforexbureau@gmail.com,0244098366,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Wafex Forex Bureau Limited,wafexforex@gmail.com,0243274046,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Wallsdan Forex Bureau Limited,wallsdanforexgh@gmail.com,0245196909,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Wallstreet Forex Bureau Limited,wsfbureau@gmail.com,0244042397; 0246252499,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Wangara Forex Bureau Limited,wanGreater Accra Region aforexbureaultd@gmail.com,0244503372,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Watson Forex Bureau Limited,watsonforex@gmail.com,0206744770,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,White Bird Forex Bureau Limited,whitebirdforexbureau@yahoo.com,0274076619,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,White Plains Forex Bureau Limited,perebrimgroup@hotmail.com,030236536,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Winner Forex Bureau Limited,winnerforex6@gmail.com,0208154761; 0244894685,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Wisdom Wallet Forex Bureau Limited,wisdomwa.fx@gmail.com,0244465800 ; 0208307150 ; 0246151595,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Worldwide Forex Bureau Limited,worldwideforex32@gmail.com,0243274046,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Wynmak Forex Bureau Limited,wynmakforexbureau@yahoo.com,0243582910,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Yakubu Toure Forex Bureau Limited,levinski@gmail.com,0244122318,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Yanney's Forex Bureau Limited,yanneysbureau26@gmail.com,0244369087,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Yapo Forex Bureau Limited,yapobuforex348@gmail.com,0244204817 ; 0240427938,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Yasore Forex Bureau Limited,yasoreforex@gmail.com,0265255208,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Yim Forex Bureau Limited,yimforexbureau@gmail.com,0243271087,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Yobsons Forex Bureau Limited,yobsonslimited@yahoo.com,0242210520 ; 0208377974,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Zakat Forex Bureau Limited,zakatfxb.info@yahoo.com,0243512527,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Zein Forex Bureau Limited,zeinforex1@gmail.com,0243804171,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Foreign Exchange Bureaux,Zibo Forex Bureau Limited,ziboforexbureaultd@gmail.com,0243452774,,,https://www.bog.gov.gh/supervision-regulation/ofisd/forex-exchange-bureaux/
Community Banks,Abokobi Area Rural Bank Limited,"P. O. Box Lg 20, Legon",0576096642; 0302950844,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Ada Rural Bank Limited,"P. O. Box 20, Kasseh - Ada",0505105026,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Adansi Rural Bank Limited,"P. O. Box 35, Fomena",0574438509,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Adonten Community Bank Limited,"P. O. Box 140, New-Tafo Akim",0342024109; 0209982370; 0501295847,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Afram Rural Bank Limited,"P. O. Box 66, Donkorkrom",0200347337,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Agave Rural Bank Limited,"P. O. Box 52, Dabala",0244207176,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Agona Rural Bank Limited,"P. O. Box Kn 15, Agona Kwanyako",0501334877,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Ahafo Ano Premier Rural Bank Limited,"P. O. Box 1, Wioso",0322035060,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Ahafo Community Bank Limited,P. O. Box 33,0352095470,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Ahantaman Rural Bank Limited,"P. O. Box 41, Agonaahanta",0202070080/8,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Akatakyiman Rural Bank Limited,"P. O. Box Km 38, Komenda",0332191763,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Akim Bosome Rural Bank Limited,P. O. Box 49,0501317050; 0501317056,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Akoti Rural Bank Limited,"P. O. Box 9, Assin Akropong",0243284536,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Akrofuom Rural Bank Limited,"P. O. Box 7, Akrofuom-Adansi",0582-42486,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Akuapem Rural Bank Limited,"P. O. Box 5, Mamfe",0342195878,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Akumadan Rural Bank Limited,"P. O. Box 44, Akumadan",0501582482; 050637127; 0501637129,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Akyem Mansa Rural Bank Limited,"P. O. Box 610, Akim Oda",0249843465,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Akyempim Rural Bank Limited,"P. O. Box 6, Dawurampong",0332021218,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Amanano Rural Bank Limited,"P. O. Box 56, Nyinahin",0208007254,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Amansie West Rural Bank Limited,"P. O. Box 348, Bekwai",0277599442,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Amantin & Kasei Community Bank Limited,"P. O. Box 128, Ejura Ashanti",0549264644; 020 20 55 170; 0243616846,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Amenfiman Rural Bank Limited,"P. O. Box 14, Wasa Akropong.",0312093380; 0244727582,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Amuga Rural Bank Limited,"P. O. Box 34, Adidome",0204469254; 0207525747,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Ankobra West Rural Bank Limited,"P. O. Box 25, Esiama",0243917912,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Anlo Rural Bank Limited,"P. O. Box Aw 31, Anloga",0362091229,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Anum Rural Bank Limited,"P. O. Box 15, Anum",0243668108,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Asante Akyem Rural Bank Limited,"P. O. Box 25, Juansa - Asante Akim",032-2092183; 0243 745038,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Asawinso Rural Bank Limited,"P. O. Box 120, Sefwi Asawinso",0243391142; 0243149754,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Asokore Mampong Rural Bank Limited,"P. O. Box Cn 31, Aboabo - Kumasi",0244274884,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Asokore Rural Bank Limited,"P. O. Box 30, Asokore Ashanti",0322092188,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Assinman Rural Bank Limited,"P. O. Box 22, Assin Manso",0244354293; 0245864242,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Asubonten Rural Bank Limited,"P. O. Box 57, Worawora",0203202332,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Asuogyaman Rural Bank Limited,"P. O. Box 300, Akosombo",0504913990,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Asutifi Rural Bank Limited,"P. O. Box 34, Acherensua",0248744004,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Atiwa Rural Bank Limited,"P. O. Box SD 98, Srodae",0244855426,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Atweaban Rural Bank Limited,"P. O. Box 18, Brong Ahafo",0264787023; 0208030423,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Atwima Kwanwoma Rural Bank Limited,"P. O. Box 6921, Kumasi",0322036771,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Atwima Mponua Rural Bank Limited,"P. O. Box 24, Toase",0275561697,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Atwima Rural Bank Limited,"P. O. Box Kw 33, Kwadaso",0501387038,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Avenor Rural Bank Limited,"P. O. Box Ak 19, Akatsi",0362644048,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Awutu Emasa Rural Bank Limited,"P. O Box 32, Winneba",0244046015,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Baduman Rural Bank Limited,"P. O. Box 6, Badu",0352091454; 0352091455,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bangmarigu Community Bank Limited,"P. O. Box 34, Savelugu",0208 286 372; 0544557072,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bawjiase Area Rural Bank Limited,"P. O. Box Bj 30, Bawjiase",03321-91879,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bessfa Rural Bank Limited,"P. O. Box 160, Bawku",0209320568,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bia-Torya Community Bank Limited,"P. O. Box JB, Juabeso",0276618294,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bomaa Area Rural Bank Limited,"P. O. Box 108, Bechem",0242008935,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bomosadu Rural Bank Limited,"P. O. Box 432, Senase - Berekum",0208234511,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Maltaaba Community Bank,"P. O. Box 39, Bongo",0382093960,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bonzali Rural Bank Limited,P. O. Box 1197,03720-22506,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Borimanga Rural Bank Limited,"P. O. Box 34, Savelugu",03720-93217,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bosome Freho Rural Bank Limited,"P. O. Box 3028, Kumasi",0243600001,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Bosomtwe Rural Bank Limited,P. O. Box 13,0200926692,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Brakwa Breman Rural Bank Limited,"P. O. Box 55, Breman Asikuma",0332193170; 0332193171,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Builsa Community Bank Limited,P. O. Box 25,0242973741; 0208281269,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Butawu Rural Bank Limited,P. O. Box TS 81,0201515520,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Buuwulonso Last Stop Rural Bank Limited,"P. O. Box DM 111, Damongo",0372094942,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Capital Rural Bank Limited,"P. O. Box 18, Abesim",0352028944,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Citizens Rural Bank Limited,"P. O. Box 457, Nsawam",0244769611,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Dangme Rural Bank Limited,"P. O. Box 39, Prampram",0303910417 - 8,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Denkyiriman Rural Bank Limited,"P. O. Box 3, Ajamfuri",0202050260,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Derma Area Rural Bank Limited,P. O. Box 1,0244169314,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Drobo Community Bank Limited,"P. O. Box 12, Drobo",0203022029,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Dumpong Rural Bank Limited,"P. O. Box 23, Asakraka - Kwahu",0501525593,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,East Akim Rural Bank Limited,"P. O. Box 20, Osiem - Akim",0502183069,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Ejuraman Rural Bank Limited,"P. O. Box Ks 16662, Adum Kumas",0322490791 / 2; 0501277224,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Ekumfiman Rural Bank Limited,"P. O. Box 48, Mankessim",0243256940,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Enyan Denkyira Rural Bank Limited,"P. O. Box 15, Enyan Denkyira",03321-92004,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Fanteakwa Rural Bank Limited,"P. O. Box 146, Begoro","03420-95352, 0342095332",,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Fiagya Rural Bank Limited,"P. O. Box 130, Nkoranza",0352092090,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Fiaseman Rural Bank Limited,"P. O. Box 80, Bogoso",03192092911,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Frerol Rural Bank Limited,"P. O. Box 148, Kpando",0501482580; 0501482579,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Ga Rural Bank Limited,"P. O. Box Am, 70 Amasaman",0244705014; 0265013014,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Gbi Rural Bank Limited,"P. O. Box HH 389, Hohoe",093520280,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Gomoa Community Bank Limited,"P. O. Box Ap 24, Apam",0289100302,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Jomoro Rural Bank Limited,"P. O. Box 21, Tikobo No. 1",0312092353,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Juaben Rural Bank Limited,"P. O. Box 21, Juaben - Ash",0271409340; 0245742079,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kaakye Rural Bank Limited,"P. O. Box KC 33, Kete-Krachi",0246611026; 0303962568,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kaaseman Rural Bank Limited,"P. O. Box 157, Berekum",0208959805,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kakum Rural Bank Limited,"P. O. Box 257, Elmina",0332-140060,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kintampo Rural Bank Limited,"P. O. Box 98, Kintampo",0501255072,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kpassa Rural Bank Limited,"P. O. Box 10, Nkwanta",0544332290,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kumawuman Rural Bank Limited,"P. O. Box 33, Kumawu-Ash",024-4978637,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kwaebibirem Rural Bank Limited,"P. O. Box 21, Asuom-Akim,",0501335252,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kwahu Praso Rural Bank Limited,P. O. Box 29,0501522760,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kwahu Rural Bank Limited,"P. O. Box 18, Pepease - Kwahu",0208335734,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Kwamanman Rural Bank Limited,"P. O. Box 36, Kwamang Ash",0208027383,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,La Community Bank Limited,"P. O. Box La 499, La",0302 -760081,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Lawra Area Rural Bank Limited,P. O. Box 38,0501389618,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Lower Pra Rural Bank Limited,"P. O. Box 18, Shama",0277751510; 0312092290; 0277751575,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Lower Amenfi Rural Bank Limited,"P. O. Box 346, Tarkwa",0322540316;,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Manya Krobo Rural Bank Limited,"P. O. Box 176, Odumase Krobo",0208470661,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Mepe Area Rural Bank Limited,"P. O. Box 1, Mepe V/R",0246848824,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Mfantseman Community Bank Limited,"P. O. Box 8, Biriwa",024-3220982,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Microfin Rural Bank Limited,"P. O. Box Ku 78, Winneba",0268320792,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Mponua Rural Bank Limited,"P. O. Box Nk 401, Nkawkaw",0342022015,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Mumuadu Rural Bank Limited,"P. O. Box OS 31, Osino",0208116691,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Naara Rural Bank Limited,P. O. Box 14,"0244881321 , 0208779990",,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Nafana Rural Bank Limited,"P. O. Box 123, Sampa",0202088144,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Nandom Rural Bank Limited,"P. O. Box 10, Nandom",0501287701 / 2,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Nkoranman Rural Bank Limited,"P. O. Box 20, Berekum - Seikwa","0243-125093, 0506995019",,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Nkoranza Kwabre Rural Bank Limited,P. O. Box 97,0020393992,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Nkrankwanta Area Rural Bank Limited,"P. O. Box 1, Nkrankwanta",0540588831,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,North Birim Rural Bank Limited,"P. O. Box 49, Afosu",0387031838,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,North Volta Rural Bank Limited,"P. O. Box 5, Jasikan",0200878222,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Nsoatreman Rural Bank Limited,"P. O. Box 14, Nsoatre",0201146987,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Nsutaman Rural Bank Limited,"P. O. Box 14, Nsuta - Ashanti Region",0542859263,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
Community Banks,Nwabiagya Rural Bank Limited,"P. O. Box B 170, Bantama - Kumasi",0322091880,,,https://www.bog.gov.gh/supervision-regulation/ofisd/list-of-ofis/community-banks
